Timestamp,Bld_64_DDC_1.1_Rm_Temp(°C)
3/02/2018 6:30,19.5
3/02/2018 6:45,19.4
3/02/2018 7:00,19.3
3/02/2018 7:15,19.4
3/02/2018 7:30,19.3
3/02/2018 7:45,19.3
3/02/2018 8:00,19.3
3/02/2018 8:15,20.9
3/02/2018 8:30,21.4
3/02/2018 8:45,21.3
3/02/2018 9:00,21.4
3/02/2018 9:15,21.5
3/02/2018 9:30,21.6
3/02/2018 9:45,21.4
3/02/2018 10:00,21.3
3/02/2018 10:15,21.2
3/02/2018 10:30,21.2
3/02/2018 10:45,21.2
3/02/2018 11:00,21.1
3/02/2018 11:15,21.1
3/02/2018 11:30,21.1
3/02/2018 11:45,21.2
3/02/2018 12:00,21.2
3/02/2018 12:15,21.1
3/02/2018 12:30,21.2
3/02/2018 12:45,21
3/02/2018 13:00,21
3/02/2018 13:15,21.1
3/02/2018 13:30,21.1
3/02/2018 13:45,21.1
3/02/2018 14:00,21.2
3/02/2018 14:15,20.9
3/02/2018 14:30,21.1
3/02/2018 14:45,21
3/02/2018 15:00,21.3
3/02/2018 15:15,21
3/02/2018 15:30,21
3/02/2018 15:45,21.1
3/02/2018 16:00,21.1
3/02/2018 16:15,21.1
3/02/2018 16:30,21.2
3/02/2018 16:45,21
3/02/2018 17:00,21.1
3/02/2018 17:15,21.1
3/02/2018 17:30,20.9
3/02/2018 17:45,20.9
3/02/2018 18:00,20.7
3/02/2018 18:15,20.6
3/02/2018 18:30,20.5
3/02/2018 18:45,20.5
3/02/2018 19:00,20.5
3/02/2018 19:15,20.4
3/02/2018 19:30,20.4
3/02/2018 19:45,20.3
3/02/2018 20:00,20.2
3/02/2018 20:15,20.2
3/02/2018 20:30,20.3
3/02/2018 20:45,20.9
3/02/2018 21:00,21.3
3/02/2018 21:15,21.6
3/02/2018 21:30,21.7
3/02/2018 21:45,21.9
3/02/2018 22:00,21.9
3/02/2018 22:15,21.9
3/02/2018 22:30,22
3/02/2018 22:45,22
3/02/2018 23:00,22
3/02/2018 23:15,22
3/02/2018 23:30,22
3/02/2018 23:45,22
4/02/2018 0:00,22
4/02/2018 0:15,22
4/02/2018 0:30,22
4/02/2018 0:45,21.9
4/02/2018 1:00,21.9
4/02/2018 1:15,21.9
4/02/2018 1:30,21.8
4/02/2018 1:45,21.8
4/02/2018 2:00,21.7
4/02/2018 2:15,21.6
4/02/2018 2:30,21.5
4/02/2018 2:45,21.5
4/02/2018 3:00,21.4
4/02/2018 3:15,21.2
4/02/2018 3:30,21.2
4/02/2018 3:45,21
4/02/2018 4:00,20.8
4/02/2018 4:15,20.6
4/02/2018 4:30,20.5
4/02/2018 4:45,20.3
4/02/2018 5:00,20
4/02/2018 5:15,20
4/02/2018 5:30,19.8
4/02/2018 5:45,19.8
4/02/2018 6:00,19.6
4/02/2018 6:15,19.3
4/02/2018 6:30,19.2
4/02/2018 6:45,19.1
4/02/2018 7:00,19.1
4/02/2018 7:15,19
4/02/2018 7:30,18.9
4/02/2018 7:45,18.9
4/02/2018 8:00,18.9
4/02/2018 8:15,19.1
4/02/2018 8:30,19.1
4/02/2018 8:45,19.1
4/02/2018 9:00,19.3
4/02/2018 9:15,19.4
4/02/2018 9:30,19.5
4/02/2018 9:45,19.7
4/02/2018 10:00,19.7
4/02/2018 10:15,19.8
4/02/2018 10:30,20.1
4/02/2018 10:45,20.1
4/02/2018 11:00,20.3
4/02/2018 11:15,20.5
4/02/2018 11:30,20.5
4/02/2018 11:45,20.5
4/02/2018 12:00,20.6
4/02/2018 12:15,20.7
4/02/2018 12:30,20.8
4/02/2018 12:45,21
4/02/2018 13:00,21
4/02/2018 13:15,21.1
4/02/2018 13:30,21.2
4/02/2018 13:45,21.2
4/02/2018 14:00,21.3
4/02/2018 14:15,21.3
4/02/2018 14:30,21.5
4/02/2018 14:45,21.5
4/02/2018 15:00,21.6
4/02/2018 15:15,21.7
4/02/2018 15:30,21.8
4/02/2018 15:45,21.9
4/02/2018 16:00,21.9
4/02/2018 16:15,22
4/02/2018 16:30,22
4/02/2018 16:45,22.1
4/02/2018 17:00,22.2
4/02/2018 17:15,22.3
4/02/2018 17:30,22.4
4/02/2018 17:45,22.5
4/02/2018 18:00,22.6
4/02/2018 18:15,22.6
4/02/2018 18:30,22.7
4/02/2018 18:45,22.8
4/02/2018 19:00,22.8
4/02/2018 19:15,22.9
4/02/2018 19:30,23
4/02/2018 19:45,23
4/02/2018 20:00,23.1
4/02/2018 20:15,23.1
4/02/2018 20:30,23.1
4/02/2018 20:45,23.1
4/02/2018 21:00,23.1
4/02/2018 21:15,23.1
4/02/2018 21:30,23.1
4/02/2018 21:45,23
4/02/2018 22:00,23
4/02/2018 22:15,23
4/02/2018 22:30,22.9
4/02/2018 22:45,22.8
4/02/2018 23:00,22.7
4/02/2018 23:15,22.2
4/02/2018 23:30,21.9
4/02/2018 23:45,21.7
5/02/2018 0:00,21.5
5/02/2018 0:15,21.3
5/02/2018 0:30,21.2
5/02/2018 0:45,21.2
5/02/2018 1:00,21.2
5/02/2018 1:15,21
5/02/2018 1:30,20.8
5/02/2018 1:45,20.7
5/02/2018 2:00,20.8
5/02/2018 2:15,20.9
5/02/2018 2:30,21
5/02/2018 2:45,21.1
5/02/2018 3:00,21
5/02/2018 3:15,21
5/02/2018 3:30,21
5/02/2018 3:45,21
5/02/2018 4:00,20.9
5/02/2018 4:15,20.7
5/02/2018 4:30,20.7
5/02/2018 4:45,20.5
5/02/2018 5:00,20.5
5/02/2018 5:15,20.4
5/02/2018 5:30,20.4
5/02/2018 5:45,20.3
5/02/2018 6:00,20.4
5/02/2018 6:15,20.4
5/02/2018 6:30,20.4
5/02/2018 6:45,20.4
5/02/2018 7:00,20.4
5/02/2018 7:15,20.3
5/02/2018 7:30,20.2
5/02/2018 7:45,20.2
5/02/2018 8:00,20.2
5/02/2018 8:15,22.2
5/02/2018 8:30,22.4
5/02/2018 8:45,22.5
5/02/2018 9:00,21.9
5/02/2018 9:15,21.7
5/02/2018 9:30,21.4
5/02/2018 9:45,21.3
5/02/2018 10:00,21.2
5/02/2018 10:15,21.2
5/02/2018 10:30,21.1
5/02/2018 10:45,21.2
5/02/2018 11:00,21
5/02/2018 11:15,20
5/02/2018 11:30,20.6
5/02/2018 11:45,20.8
5/02/2018 12:00,20.9
5/02/2018 12:15,21
5/02/2018 12:30,21
5/02/2018 12:45,21.1
5/02/2018 13:00,21.3
5/02/2018 13:15,20.6
5/02/2018 13:30,20.7
5/02/2018 13:45,20.8
5/02/2018 14:00,20.9
5/02/2018 14:15,21.1
5/02/2018 14:30,21.1
5/02/2018 14:45,21
5/02/2018 15:00,21.1
5/02/2018 15:15,21
5/02/2018 15:30,21
5/02/2018 15:45,21.1
5/02/2018 16:00,21
5/02/2018 16:15,21
